gvkey,conm,tic,exchg,cusip,fic,sic,costat,fyear,fyr,datadate,at,lt,sale,ebitda,ppent,dp,che,dvc,ni,dltt,dlc
010567,SIX FLAGS ENTERTAINMENT -OLD,3SIXFQ,13,83001P109,USA,7996,I,2001,12,2001-12-31,4246.142,2520.653,1045.964,349.516,2335.7,199.8,53.534,0.0,-58.102,2222.442,24.627
010567,SIX FLAGS ENTERTAINMENT -OLD,3SIXFQ,13,83001P109,USA,7996,I,2002,12,2002-12-31,4245.158,2605.473,1037.933,339.506,2400.088,151.849,111.751,0.0,-105.698,2293.732,20.072
010567,SIX FLAGS ENTERTAINMENT -OLD,3SIXFQ,13,83001P109,USA,7996,I,2003,12,2003-12-31,4674.716,2966.754,1236.669,372.81,2748.994,186.531,433.002,0.0,-61.713,2359.844,326.558
010567,SIX FLAGS ENTERTAINMENT -OLD,3SIXFQ,13,83001P109,USA,7996,I,2004,12,2004-12-31,3642.227,2473.006,1037.692,300.995,2020.038,151.422,203.315,0.0,-464.809,2125.121,147.462
010567,SIX FLAGS ENTERTAINMENT -OLD,3SIXFQ,13,83001P109,USA,7996,I,2005,12,2005-12-31,3493.119,2459.263,1089.682,332.32,1927.591,145.373,81.534,0.0,-110.938,2128.756,113.601
010574,TIMBERLINE SOFTWARE CORP,TMBS,14,887134104,USA,7372,I,2000,12,2000-12-31,48.968,23.606,51.176,6.399,21.834,2.428,11.865,2.015,3.331,0.0,0.0
010574,TIMBERLINE SOFTWARE CORP,TMBS,14,887134104,USA,7372,I,2001,12,2001-12-31,50.745,25.765,57.308,4.881,21.51,2.851,9.765,1.867,1.851,0.0,0.0
010574,TIMBERLINE SOFTWARE CORP,TMBS,14,887134104,USA,7372,I,2002,12,2002-12-31,53.303,28.059,61.855,7.019,21.202,4.583,10.339,1.867,1.757,0.375,0.375
010581,TIMKEN CO,TKR,11,887389104,USA,3562,A,2000,12,2000-12-31,2564.105,1559.423,2643.008,295.521,1363.772,151.047,10.927,43.562,45.888,305.181,209.423
010581,TIMKEN CO,TKR,11,887389104,USA,3562,A,2001,12,2001-12-31,2533.084,1751.349,2447.178,197.204,1305.345,152.467,33.392,40.166,-41.666,368.151,128.864
010581,TIMKEN CO,TKR,11,887389104,USA,3562,A,2002,12,2002-12-31,2748.356,2139.27,2550.075,275.691,1226.244,146.535,82.05,31.713,38.749,350.085,111.134
010581,TIMKEN CO,TKR,11,887389104,USA,3562,A,2003,12,2003-12-31,3689.789,2600.162,3788.097,361.966,1608.594,208.851,28.626,42.078,36.481,613.446,121.194
010581,TIMKEN CO,TKR,11,887389104,USA,3562,A,2004,12,2004-12-31,3938.5,2668.652,4513.671,487.118,1582.957,209.431,50.967,46.767,135.656,620.634,158.69
010581,TIMKEN CO,TKR,11,887389104,USA,3562,A,2005,12,2005-12-31,3993.734,2496.667,5168.434,632.458,1547.044,218.059,65.417,55.148,260.281,561.747,159.279
010585,TIPPERARY CORP,,,,USA,1311,I,2000,9,2000-09-30,52.546,13.783,8.624,0.659,42.205,1.091,5.897,0.0,0.043,10.633,0.353
010585,TIPPERARY CORP,,,,USA,1311,I,2001,12,2001-12-31,77.527,19.674,3.557,-2.918,54.422,1.017,10.727,0.0,-7.176,12.183,2.231
010585,TIPPERARY CORP,,,,USA,1311,I,2002,12,2002-12-31,84.753,31.383,5.06,-2.976,74.34,1.472,2.271,0.0,-4.811,27.899,0.0
010585,TIPPERARY CORP,,,,USA,1311,I,2003,12,2003-12-31,123.608,78.681,6.253,-6.721,117.056,1.487,2.996,0.0,-15.369,74.126,0.0
010585,TIPPERARY CORP,,,,USA,1311,I,2004,12,2004-12-31,150.684,112.363,8.506,-5.959,139.251,1.956,3.698,0.0,-15.338,108.352,0.0
010588,TITAN CORP,TTN,11,888266103,USA,7373,I,2000,12,2000-12-31,959.438,780.755,1033.213,98.422,88.077,43.692,27.291,0.0,-18.728,548.89,7.691
010588,TITAN CORP,TTN,11,888266103,USA,7373,I,2001,12,2001-12-31,1460.402,963.421,1084.407,93.419,99.115,30.671,28.957,0.0,-98.614,616.255,17.526
010588,TITAN CORP,TTN,11,888266103,USA,7373,I,2002,12,2002-12-31,1297.442,985.129,1392.16,95.69,63.705,21.705,34.517,0.0,-271.461,597.495,4.547
010588,TITAN CORP,TTN,11,888266103,USA,7373,I,2003,12,2003-12-31,1290.635,919.226,1775.007,141.978,65.791,20.845,26.974,0.0,29.097,542.838,4.563
010588,TITAN CORP,TTN,11,888266103,USA,7373,I,2004,12,2004-12-31,1357.766,1009.686,2046.525,165.19,57.542,15.916,16.672,0.0,-38.397,553.341,4.044
010597,TODD SHIPYARDS CORP,TOD,11,889039103,USA,3730,I,1999,3,2000-03-31,132.147,55.962,123.851,7.929,17.356,3.237,52.618,0.0,8.132,0.0,0.0
010597,TODD SHIPYARDS CORP,TOD,11,889039103,USA,3730,I,2000,3,2001-03-31,157.106,64.025,116.545,12.849,17.358,3.017,58.013,0.0,16.727,0.0,0.0
010597,TODD SHIPYARDS CORP,TOD,11,889039103,USA,3730,I,2001,3,2002-03-31,133.68,67.683,121.945,9.457,16.595,3.02,31.636,0.0,7.018,0.0,0.0
010597,TODD SHIPYARDS CORP,TOD,11,889039103,USA,3730,I,2002,3,2003-03-31,141.58,72.046,151.811,7.747,16.634,2.774,41.179,0.0,4.11,0.0,0.0
010597,TODD SHIPYARDS CORP,TOD,11,889039103,USA,3730,I,2003,3,2004-03-31,147.902,76.531,147.794,7.417,28.244,2.996,32.01,2.687,4.032,0.0,0.0
010597,TODD SHIPYARDS CORP,TOD,11,889039103,USA,3730,I,2004,3,2005-03-31,156.451,77.644,134.037,15.398,27.333,3.593,38.787,2.172,8.993,0.0,0.0
010598,TOFUTTI BRANDS INC,TOFB,19,88906B105,USA,2024,A,2000,12,2000-12-31,4.813,0.86,13.343,1.465,0.0,0.0,2.48,0.0,0.956,0.0,0.008
010598,TOFUTTI BRANDS INC,TOFB,19,88906B105,USA,2024,A,2001,12,2001-12-31,5.419,0.717,16.254,1.553,0.0,0.0,2.329,0.0,1.15,0.0,0.0
010598,TOFUTTI BRANDS INC,TOFB,19,88906B105,USA,2024,A,2002,12,2002-12-31,5.133,0.532,17.542,1.549,0.0,0.0,2.234,0.0,0.938,0.0,0.0
010598,TOFUTTI BRANDS INC,TOFB,19,88906B105,USA,2024,A,2003,12,2003-12-31,5.173,1.076,19.014,1.136,0.043,0.005,2.557,0.0,0.386,0.0,0.0
010598,TOFUTTI BRANDS INC,TOFB,19,88906B105,USA,2024,A,2004,12,2004-12-31,5.266,1.594,19.188,1.051,0.038,0.005,2.199,0.0,0.607,0.0,0.0
010598,TOFUTTI BRANDS INC,TOFB,19,88906B105,USA,2024,A,2005,12,2005-12-31,6.622,2.899,18.613,0.611,0.034,0.004,1.256,0.0,0.352,0.0,0.0
010599,TOKHEIM CORP,3TOKM,13,889073102,USA,3580,I,2000,11,2000-11-30,461.861,412.06,522.979,23.689,72.024,25.446,8.946,0.0,-88.963,243.226,14.573
010599,TOKHEIM CORP,3TOKM,13,889073102,USA,3580,I,2001,11,2001-11-30,458.069,464.659,494.003,19.674,62.067,34.023,14.132,0.0,-56.754,2.925,294.293
010601,TOLEDO EDISON CO,FE3,0,889175006,USA,4911,A,2000,12,2000-12-31,2652.267,1836.68,954.947,370.722,1124.504,104.914,1.385,67.1,137.233,944.193,98.166
010601,TOLEDO EDISON CO,FE3,0,889175006,USA,4911,A,2001,12,2001-12-31,2572.118,1808.453,1094.903,266.873,993.152,130.196,0.302,14.7,62.911,646.174,280.801
010601,TOLEDO EDISON CO,FE3,0,889175006,USA,4911,A,2002,12,2002-12-31,2861.614,2054.419,996.045,181.285,1031.829,162.082,20.688,5.6,-5.142,557.265,339.008
010601,TOLEDO EDISON CO,FE3,0,889175006,USA,4911,A,2003,12,2003-12-31,2855.398,1979.877,932.847,165.562,1138.356,140.613,2.237,8.838,45.48,270.072,639.603
010601,TOLEDO EDISON CO,FE3,0,889175006,USA,4911,A,2004,12,2004-12-31,2833.906,1872.579,1008.112,307.627,1152.147,181.806,0.015,0.0,86.283,300.299,520.467
010601,TOLEDO EDISON CO,FE3,0,889175006,USA,4911,A,2005,12,2005-12-31,2101.965,1142.539,1040.186,336.095,485.752,203.829,0.015,70.0,76.164,237.753,118.339
010609,TOOTSIE ROLL INDUSTRIES INC,TR,11,890516107,USA,2060,A,2000,12,2000-12-31,562.442,103.746,427.054,124.043,131.118,13.314,132.487,13.35,75.737,7.5,0.0
010609,TOOTSIE ROLL INDUSTRIES INC,TR,11,890516107,USA,2060,A,2001,12,2001-12-31,618.676,110.215,423.496,113.244,132.575,16.7,175.161,14.021,65.687,7.5,0.0
010609,TOOTSIE ROLL INDUSTRIES INC,TR,11,890516107,USA,2060,A,2002,12,2002-12-31,646.08,119.34,393.185,109.023,128.869,12.354,146.244,14.304,66.388,7.5,0.0
010609,TOOTSIE ROLL INDUSTRIES INC,TR,11,890516107,USA,2060,A,2003,12,2003-12-31,665.297,128.716,392.656,103.732,129.163,11.379,171.045,14.362,65.014,7.5,0.0
010609,TOOTSIE ROLL INDUSTRIES INC,TR,11,890516107,USA,2060,A,2004,12,2004-12-31,811.753,241.574,420.11,101.584,178.75,11.68,89.358,14.547,64.174,93.167,6.333
010609,TOOTSIE ROLL INDUSTRIES INC,TR,11,890516107,USA,2060,A,2005,12,2005-12-31,813.696,196.291,487.739,106.334,178.76,14.687,146.228,15.406,77.227,7.5,32.001
010614,GLOBE LIFE INC,GL,11,37959E102,USA,6311,A,2000,12,2000-12-31,12962.558,10760.198,2515.894,636.379,38.694,18.934,218.56,45.917,362.035,559.384,329.148
010614,GLOBE LIFE INC,GL,11,37959E102,USA,6311,A,2001,12,2001-12-31,12428.153,9931.026,2707.042,663.832,36.137,17.897,200.834,44.873,356.513,680.709,204.037
010614,GLOBE LIFE INC,GL,11,37959E102,USA,6311,A,2002,12,2002-12-31,12360.722,9509.269,2737.966,618.131,33.431,5.218,178.173,43.086,383.433,695.991,201.479
010614,GLOBE LIFE INC,GL,11,37959E102,USA,6311,A,2003,12,2003-12-31,13460.886,10220.787,2930.638,713.701,29.835,4.814,239.236,45.605,430.141,693.403,182.448
010614,GLOBE LIFE INC,GL,11,37959E102,USA,6311,A,2004,12,2004-12-31,14252.2,10832.4,3071.5,781.4,29.5,4.1,326.0,48.2,468.6,694.7,170.4
010614,GLOBE LIFE INC,GL,11,37959E102,USA,6311,A,2005,12,2005-12-31,14768.903,11336.135,3112.41,798.755,28.189,4.8,396.522,45.865,495.39,507.902,381.505
010615,TOREADOR RESOURCES CORP,TRGL,14,891050106,USA,1311,I,2000,12,2000-12-31,40.325,20.064,13.637,8.784,34.629,2.439,2.012,0.052,3.353,15.244,0.0
010615,TOREADOR RESOURCES CORP,TRGL,14,891050106,USA,1311,I,2001,12,2001-12-31,94.454,60.899,14.548,4.532,78.028,4.908,2.503,0.0,-0.642,39.034,2.625
010615,TOREADOR RESOURCES CORP,TRGL,14,891050106,USA,1311,I,2002,12,2002-12-31,86.853,56.832,23.881,7.245,71.872,5.563,1.021,0.0,-6.107,29.02,6.5
010615,TOREADOR RESOURCES CORP,TRGL,14,891050106,USA,1311,I,2003,12,2003-12-31,91.542,54.22,17.863,5.818,64.459,3.417,2.839,0.0,2.382,2.16,28.816
010615,TOREADOR RESOURCES CORP,TRGL,14,891050106,USA,1311,I,2004,12,2004-12-31,94.674,31.416,22.35,6.601,79.667,3.538,4.977,0.0,25.019,8.985,0.037
010615,TOREADOR RESOURCES CORP,TRGL,14,891050106,USA,1311,I,2005,12,2005-12-31,261.814,129.455,31.117,11.451,138.158,5.245,93.113,0.0,10.595,91.25,0.81
010618,TORO CO,TTC,11,891092108,USA,3523,A,2000,10,2000-10-31,779.39,462.172,1343.817,142.249,132.852,38.151,0.978,6.09,45.285,194.457,11.625
010618,TORO CO,TTC,11,891092108,USA,3523,A,2001,10,2001-10-31,835.674,494.281,1359.676,137.718,142.245,37.171,12.876,6.108,50.448,194.565,34.926
010618,TORO CO,TTC,11,891092108,USA,3523,A,2002,10,2002-10-31,846.14,480.85,1404.739,145.383,156.779,30.932,62.816,6.026,35.317,178.756,16.981
010618,TORO CO,TTC,11,891092108,USA,3523,A,2003,10,2003-10-31,927.432,490.23,1500.496,173.575,159.116,33.173,110.287,6.005,81.62,175.091,5.968
010618,TORO CO,TTC,11,891092108,USA,3523,A,2004,10,2004-10-31,928.747,533.133,1658.536,206.183,164.665,35.612,90.756,5.839,102.666,175.046,1.144
010618,TORO CO,TTC,11,891092108,USA,3523,A,2005,10,2005-10-31,916.737,526.703,1785.396,231.084,167.277,42.349,41.402,10.755,114.082,175.0,0.371
010619,TOROTEL INC,TTLO,19,891305104,USA,3677,I,1999,4,2000-04-30,1.557,2.545,3.324,0.185,0.397,0.111,0.095,0.0,0.375,0.963,0.443
010619,TOROTEL INC,TTLO,19,891305104,USA,3677,I,2000,4,2001-04-30,1.636,2.307,3.48,0.459,0.322,0.074,0.321,0.0,0.317,1.036,0.195
010619,TOROTEL INC,TTLO,19,891305104,USA,3677,I,2001,4,2002-04-30,5.017,2.354,3.938,0.66,0.296,0.05,0.338,0.0,1.034,1.135,0.152
010619,TOROTEL INC,TTLO,19,891305104,USA,3677,I,2002,4,2003-04-30,4.494,2.001,4.253,0.468,0.286,0.373,0.701,0.0,-0.17,1.079,0.056
010619,TOROTEL INC,TTLO,19,891305104,USA,3677,I,2003,4,2004-04-30,3.556,2.502,4.02,0.216,1.08,0.179,0.532,0.0,-1.439,1.968,0.052
010619,TOROTEL INC,TTLO,19,891305104,USA,3677,I,2004,4,2005-04-30,3.248,2.301,4.409,0.317,1.055,0.157,0.193,0.0,-0.107,1.912,0.055
010621,TOSCO CORP,,,,USA,2911,I,2000,12,2000-12-31,9003.8,6394.1,24545.2,1301.7,4994.8,263.4,97.8,41.9,529.4,2192.6,1.4
010626,TOTH ALUMINUM CORP,TOTH,19,891514101,USA,3350,I,2000,8,2000-08-31,0.035,36.633,0.0,-0.97,0.01,0.013,0.002,0.0,-3.358,18.079,0.323
010626,TOTH ALUMINUM CORP,TOTH,19,891514101,USA,3350,I,2001,8,2001-08-31,0.019,40.648,0.0,-0.829,0.0,0.01,0.002,0.0,-4.001,18.078,0.323
010626,TOTH ALUMINUM CORP,TOTH,19,891514101,USA,3350,I,2002,8,2002-08-31,0.022,45.362,0.0,-1.133,0.0,0.001,0.0,0.0,-4.712,18.078,0.323
010626,TOTH ALUMINUM CORP,TOTH,19,891514101,USA,3350,I,2003,8,2003-08-31,0.029,50.308,0.0,-1.046,0.0,0.0,0.001,0.0,-4.938,18.079,0.323
010629,TOWER PROPERTIES CO,TPRP,19,891852303,USA,6512,A,2000,12,2000-12-31,102.965,73.561,21.342,8.15,93.12,4.227,0.161,0.0,-0.197,50.26,18.267
010629,TOWER PROPERTIES CO,TPRP,19,891852303,USA,6512,A,2001,12,2001-12-31,93.013,61.889,24.199,12.37,80.385,4.399,3.828,0.0,2.111,54.03,3.25
010629,TOWER PROPERTIES CO,TPRP,19,891852303,USA,6512,A,2002,12,2002-12-31,96.119,63.236,23.927,11.28,79.935,4.361,0.283,0.0,1.795,51.647,4.191
010629,TOWER PROPERTIES CO,TPRP,19,891852303,USA,6512,A,2003,12,2003-12-31,116.454,82.024,22.676,9.504,104.881,4.434,0.322,0.0,0.789,62.571,13.063
010629,TOWER PROPERTIES CO,TPRP,19,891852303,USA,6512,A,2004,12,2004-12-31,115.892,80.121,24.115,9.811,92.047,5.998,0.03,0.0,-0.397,63.497,8.585
010629,TOWER PROPERTIES CO,TPRP,19,891852303,USA,6512,A,2005,12,2005-12-31,120.285,79.673,31.022,17.635,106.407,6.089,0.421,0.0,4.417,62.453,5.04
010631,TOTAL SYSTEM SERVICES INC,TSS,11,891906109,USA,7389,I,2000,12,2000-12-31,604.393,192.795,601.293,129.159,110.972,16.553,80.072,9.252,85.643,0.0,0.0
010631,TOTAL SYSTEM SERVICES INC,TSS,11,891906109,USA,7389,I,2001,12,2001-12-31,652.277,149.106,650.408,154.854,120.8,19.522,55.961,11.686,102.902,0.0,0.0
010631,TOTAL SYSTEM SERVICES INC,TSS,11,891906109,USA,7389,I,2002,12,2002-12-31,782.868,177.918,955.133,178.777,120.835,21.18,113.206,13.299,125.805,0.067,0.068
010631,TOTAL SYSTEM SERVICES INC,TSS,11,891906109,USA,7389,I,2003,12,2003-12-31,1001.236,265.263,1053.466,213.881,232.076,23.327,130.553,15.253,140.973,29.748,15.231
010631,TOTAL SYSTEM SERVICES INC,TSS,11,891906109,USA,7389,I,2004,12,2004-12-31,1281.943,413.517,1187.008,243.214,263.584,30.9,256.799,27.559,150.558,4.508,1.828
010631,TOTAL SYSTEM SERVICES INC,TSS,11,891906109,USA,7389,I,2005,12,2005-12-31,1410.897,394.443,1602.931,398.648,267.979,107.9,267.257,43.376,194.52,3.555,2.078
010639,TOYS R US INC,TOY,11,892335100,USA,5945,I,1999,1,2000-01-31,8353.0,4673.0,11862.0,798.0,4455.0,278.0,584.0,0.0,279.0,1230.0,299.0
010639,TOYS R US INC,TOY,11,892335100,USA,5945,I,2000,1,2001-01-31,8003.0,4515.0,11332.0,685.0,4257.0,290.0,275.0,0.0,404.0,1567.0,157.0
010639,TOYS R US INC,TOY,11,892335100,USA,5945,I,2001,1,2002-01-31,8076.0,4609.0,11019.0,692.0,4544.0,308.0,283.0,0.0,67.0,1816.0,39.0
010639,TOYS R US INC,TOY,11,892335100,USA,5945,I,2002,1,2003-01-31,9397.0,5354.0,11305.0,788.0,4763.0,317.0,1083.0,0.0,229.0,2139.0,379.0
010639,TOYS R US INC,TOY,11,892335100,USA,5945,I,2003,1,2004-01-31,10218.0,5987.0,11566.0,695.0,4735.0,348.0,2003.0,0.0,88.0,2349.0,657.0
010639,TOYS R US INC,TOY,11,892335100,USA,5945,I,2004,1,2005-01-31,9768.0,5443.0,11100.0,655.0,4346.0,372.0,2203.0,0.0,252.0,1860.0,452.0
010645,TTX CO,2700A,0,87393Y008,USA,4700,I,2000,12,2000-12-31,3376.1,2386.7,1020.4,465.6,3045.9,184.8,53.3,251.6,109.3,1313.0,255.4
010645,TTX CO,2700A,0,87393Y008,USA,4700,I,2001,12,2001-12-31,3425.1,2324.7,983.1,449.8,3090.4,188.2,28.3,0.0,111.0,1266.2,198.5
010645,TTX CO,2700A,0,87393Y008,USA,4700,I,2002,12,2002-12-31,3399.1,2214.5,917.6,407.9,2988.4,181.2,97.9,0.0,85.4,1019.5,256.4
010645,TTX CO,2700A,0,87393Y008,USA,4700,I,2003,12,2003-12-31,3689.0,2417.4,932.2,388.0,3300.2,177.7,79.0,0.0,85.6,1214.0,202.0
010654,MADISON OIL CO,,,,USA,1311,I,2000,12,2000-12-31,38.551,15.864,14.148,4.216,26.152,2.946,7.617,0.0,0.642,2.973,4.13
010656,TRANS-INDUSTRIES INC,TRNIQ,19,893239103,USA,3990,I,2000,12,2000-12-31,34.763,23.455,44.687,0.106,7.292,1.414,0.318,0.0,-2.303,5.263,9.253
010656,TRANS-INDUSTRIES INC,TRNIQ,19,893239103,USA,3990,I,2001,12,2001-12-31,28.281,18.097,36.136,-0.597,4.739,1.196,0.162,0.0,-3.079,4.045,8.747
010656,TRANS-INDUSTRIES INC,TRNIQ,19,893239103,USA,3990,I,2002,12,2002-12-31,25.903,16.995,34.567,0.511,4.117,0.939,0.025,0.0,-1.344,3.185,8.003
010656,TRANS-INDUSTRIES INC,TRNIQ,19,893239103,USA,3990,I,2003,12,2003-12-31,21.165,16.011,33.721,-0.934,3.612,0.863,0.166,0.0,-3.761,0.043,9.442
010656,TRANS-INDUSTRIES INC,TRNIQ,19,893239103,USA,3990,I,2004,12,2004-12-31,15.729,13.267,27.76,-4.349,2.04,0.814,0.02,0.0,-3.91,1.735,6.267
010658,TRANS-LUX CORP,TNLX,19,893247304,USA,3990,A,2000,12,2000-12-31,113.015,89.319,66.763,12.296,85.218,9.532,4.415,0.174,-2.231,68.552,2.562
010658,TRANS-LUX CORP,TNLX,19,893247304,USA,3990,A,2001,12,2001-12-31,113.897,90.329,70.171,15.536,84.034,10.067,6.229,0.178,0.509,69.25,3.331
010658,TRANS-LUX CORP,TNLX,19,893247304,USA,3990,A,2002,12,2002-12-31,110.974,87.949,74.891,13.969,80.208,10.247,8.792,0.176,0.428,67.209,3.763
010658,TRANS-LUX CORP,TNLX,19,893247304,USA,3990,A,2003,12,2003-12-31,102.022,77.986,57.574,10.838,71.575,9.983,12.415,0.176,1.054,60.505,2.637
010658,TRANS-LUX CORP,TNLX,19,893247304,USA,3990,A,2004,12,2004-12-31,101.114,76.509,52.579,11.408,67.36,9.852,12.786,0.177,0.539,56.796,1.744
010658,TRANS-LUX CORP,TNLX,19,893247304,USA,3990,A,2005,12,2005-12-31,100.55,78.154,54.368,10.476,64.706,9.685,14.041,0.176,-1.793,48.365,14.145
010670,TRANSAMERICA FINANCE CORP,TA2,0,893502005,USA,6153,I,2000,12,2000-12-31,12887.8,11193.4,2176.5,1215.5,2102.6,328.1,47.6,56.5,19.6,3083.2,6363.4
010670,TRANSAMERICA FINANCE CORP,TA2,0,893502005,USA,6153,I,2001,12,2001-12-31,10131.5,8787.4,1727.9,798.8,1852.5,256.6,56.2,25.0,104.7,2330.9,4839.1
010670,TRANSAMERICA FINANCE CORP,TA2,0,893502005,USA,6153,I,2002,12,2002-12-31,8856.7,7712.2,1486.2,697.9,1672.0,247.9,65.1,63.3,54.0,3185.7,2890.3
010676,US 1 INDUSTRIES INC,USOO,19,903369106,USA,4213,I,2000,12,2000-12-31,11.891,13.35,49.055,1.319,0.267,0.027,0.0,0.0,1.602,4.026,5.026
010676,US 1 INDUSTRIES INC,USOO,19,903369106,USA,4213,I,2001,12,2001-12-31,17.161,17.053,72.11,1.967,1.292,0.185,0.322,0.0,1.568,4.261,7.164
010676,US 1 INDUSTRIES INC,USOO,19,903369106,USA,4213,I,2002,12,2002-12-31,21.444,19.384,110.387,2.69,1.157,0.288,0.0,0.0,1.684,3.114,7.316
010676,US 1 INDUSTRIES INC,USOO,19,903369106,USA,4213,I,2003,12,2003-12-31,22.077,18.343,121.747,2.025,0.971,0.301,0.0,0.0,1.393,3.176,5.08
010676,US 1 INDUSTRIES INC,USOO,19,903369106,USA,4213,I,2004,12,2004-12-31,26.12,22.272,143.313,2.073,0.546,0.317,0.0,0.0,0.015,2.89,5.513
010676,US 1 INDUSTRIES INC,USOO,19,903369106,USA,4213,I,2005,12,2005-12-31,33.29,25.211,166.648,3.0,0.285,0.223,0.0,0.0,4.117,2.77,7.206
010678,TRANSCONTINENTAL GAS PIPE LN,E1,0,893570002,USA,4922,A,2000,12,2000-12-31,4810.939,2417.526,2016.236,477.796,3809.632,165.877,0.531,21.616,191.801,774.85,200.0
010678,TRANSCONTINENTAL GAS PIPE LN,E1,0,893570002,USA,4922,A,2001,12,2001-12-31,4972.985,2451.045,1481.008,428.097,4034.566,174.22,0.472,3.477,132.576,797.994,283.056
010678,TRANSCONTINENTAL GAS PIPE LN,E1,0,893570002,USA,4922,A,2002,12,2002-12-31,4969.532,2493.019,1276.282,487.901,4289.355,187.117,6.183,0.0,163.041,1123.136,0.0
010678,TRANSCONTINENTAL GAS PIPE LN,E1,0,893570002,USA,4922,A,2003,12,2003-12-31,4933.427,2499.709,1413.368,579.433,4319.246,209.436,0.3,245.0,194.309,1123.958,0.0
010678,TRANSCONTINENTAL GAS PIPE LN,E1,0,893570002,USA,4922,A,2004,12,2004-12-31,5126.174,2611.438,1319.816,551.688,4272.746,196.34,0.176,125.0,185.203,999.858,199.991
010678,TRANSCONTINENTAL GAS PIPE LN,E1,0,893570002,USA,4922,A,2005,12,2005-12-31,5014.35,2459.728,1186.413,537.829,4358.005,195.744,0.362,125.0,185.315,1000.623,28.461
010685,TRANSCAT INC,TRNS,14,893529107,USA,8734,A,1999,3,2000-03-31,52.359,39.545,79.969,5.547,6.543,4.808,0.508,0.0,-2.49,26.693,2.7
010685,TRANSCAT INC,TRNS,14,893529107,USA,8734,A,2000,3,2001-03-31,47.722,34.393,75.569,5.019,5.747,2.067,0.177,0.0,0.513,21.224,3.98
010685,TRANSCAT INC,TRNS,14,893529107,USA,8734,A,2001,3,2002-03-31,27.624,20.86,66.782,0.903,3.911,2.0,0.733,0.0,-6.631,8.897,1.016
010685,TRANSCAT INC,TRNS,14,893529107,USA,8734,A,2002,3,2003-03-31,16.758,14.06,57.181,2.53,2.556,1.6,0.114,0.0,-4.715,0.668,5.914
010685,TRANSCAT INC,TRNS,14,893529107,USA,8734,A,2003,3,2004-03-31,18.385,14.957,53.317,1.607,2.206,1.0,0.547,0.0,0.353,0.134,7.158
010685,TRANSCAT INC,TRNS,14,893529107,USA,8734,A,2004,3,2005-03-31,20.112,15.798,55.307,1.899,2.099,1.0,0.106,0.0,0.256,1.076,6.322
010686,TRANSNET CORP,TRNT,19,893782102,USA,5045,I,2000,6,2000-06-30,17.45,4.637,46.567,-0.007,0.569,0.325,5.209,0.0,0.008,0.0,0.0
010686,TRANSNET CORP,TRNT,19,893782102,USA,5045,I,2001,6,2001-06-30,17.152,3.875,56.417,0.826,0.531,0.186,6.301,0.0,0.563,0.0,0.0
010686,TRANSNET CORP,TRNT,19,893782102,USA,5045,I,2002,6,2002-06-30,16.336,2.389,50.892,1.167,0.583,0.182,7.036,0.0,0.67,0.0,0.0
010686,TRANSNET CORP,TRNT,19,893782102,USA,5045,I,2003,6,2003-06-30,13.903,1.168,32.799,-1.078,0.445,0.193,6.936,0.0,-1.213,0.0,0.0
010686,TRANSNET CORP,TRNT,19,893782102,USA,5045,I,2004,6,2004-06-30,12.964,1.667,30.6,-1.038,0.438,0.162,7.065,0.336,-1.13,0.0,0.0
010686,TRANSNET CORP,TRNT,19,893782102,USA,5045,I,2005,6,2005-06-30,12.009,2.073,34.041,-1.546,0.702,0.186,5.752,0.0,-1.376,0.0,0.0
010692,BREEZE-EASTERN CORP,BZC,12,106764103,USA,3537,I,1999,3,2000-03-31,482.755,353.872,299.876,54.097,106.02,17.617,3.35,1.593,6.594,194.759,82.585
010692,BREEZE-EASTERN CORP,BZC,12,106764103,USA,3537,I,2000,3,2001-03-31,393.249,341.374,328.071,40.037,81.254,11.1,1.964,1.198,-72.97,1.055,271.395
010692,BREEZE-EASTERN CORP,BZC,12,106764103,USA,3537,I,2001,3,2002-03-31,142.142,158.349,72.285,13.462,7.81,1.1,0.097,0.0,-71.781,107.564,0.0
010692,BREEZE-EASTERN CORP,BZC,12,106764103,USA,3537,I,2002,3,2003-03-31,85.123,91.763,54.996,8.565,2.349,0.5,7.104,0.0,9.234,53.487,0.079
010692,BREEZE-EASTERN CORP,BZC,12,106764103,USA,3537,I,2003,3,2004-03-31,77.209,80.996,64.606,12.767,2.428,0.5,0.96,0.0,1.744,56.472,0.079
010692,BREEZE-EASTERN CORP,BZC,12,106764103,USA,3537,I,2004,3,2005-03-31,76.438,82.797,62.932,9.935,4.492,0.5,1.039,0.0,-2.776,57.868,3.465
010713,TRI-CONTINENTAL CORP,TY,11,895436103,USA,6726,A,2000,12,2000-12-31,,,,,,,,,,,
010713,TRI-CONTINENTAL CORP,TY,11,895436103,USA,6726,A,2001,12,2001-12-31,,,,,,,,,,,
010713,TRI-CONTINENTAL CORP,TY,11,895436103,USA,6726,A,2002,12,2002-12-31,,,,,,,,,,,
010713,TRI-CONTINENTAL CORP,TY,11,895436103,USA,6726,A,2003,12,2003-12-31,,,,,,,,,,,
010713,TRI-CONTINENTAL CORP,TY,11,895436103,USA,6726,A,2004,12,2004-12-31,,,,,,,,,,,
010713,TRI-CONTINENTAL CORP,TY,11,895436103,USA,6726,A,2005,12,2005-12-31,,,,,,,,,,,
