gvkey,conm,tic,exchg,cusip,fic,sic,costat,fyear,fyr,datadate,at,lt,sale,ebitda,ppent,dp,che,dvc,ni,dltt,dlc,log_assets,ebitda_margin,asset_tangibility,cash_holdings,non_debt_tax_shield,roa,book_leverage,lev
166450,OMRIX BIOPHARMACEUTICALS,OMRI,14,681989109,USA,2836,I,2005,12,2005-12-31,26.29,31.853,27.499,-1.399,4.352,0.791,6.744,,-27.712,6.026,5.079,3.26918863874179,-0.050874577257354815,0.16553822746291366,0.25652339292506654,0.030087485736021304,-1.0540890072270825,0.4224039558767593,0.4224039558767593
023220,ORBITAL ATK INC,OA,11,68557N103,USA,3480,I,2011,3,2012-03-31,4541.746,3304.995,4595.424,617.401,604.498,108.885,568.813,26.552,262.612,1272.002,30.0,8.421066798600682,0.13435125899155334,0.13309815212035195,0.12524104166107042,0.023974260119346173,0.0578218156629631,0.2866743318538729,0.2866743318538729
038954,CLEAR SECURE INC,YOU,11,18467V109,USA,7370,A,2019,12,2019-12-31,318.87,166.969,192.284,-48.847,26.932,7.316,247.268,,-54.221,,,5.7647834962136,-0.2540356971978948,0.08446075203060809,0.7754508106751968,0.022943519302537085,-0.17004108257283532,0.0,0.0
011035,CALMARE THERAPEUTICS INC,CTTC,19,13126R102,USA,3841,I,2007,7,2007-07-31,9.713,2.114,2.731,-7.838,0.304,0.092,8.202,,-8.894,,,2.2734651944201936,-2.8700109849871844,0.03129826006383198,0.8444352929064142,0.009471841861422836,-0.9156800164727685,0.0,0.0
020984,UNIVERSAL EXPRESS INC,USXP,19,91349P103,USA,4731,I,2003,6,2003-06-30,2.566,2.435,2.436,-6.508,0.107,0.023,0.241,,-6.523,0.098,0.3,0.9423482661934446,-2.671592775041051,0.04169914263445051,0.09392049883086516,0.008963367108339828,-2.5420888542478566,0.15510522213561967,0.15510522213561967
010297,TRC COS INC,TRR,11,872625108,USA,8711,I,2005,6,2005-06-30,516.253,356.264,370.859,-16.029,17.327,6.611,48.318,,-7.262,45.056,14.924,6.246596955396373,-0.04322127816771334,0.033563001086676494,0.09359364497639722,0.012805736722111057,-0.014066746343362652,0.11618334421301182,0.11618334421301182
019275,BLUEROCK RESIDENTIAL GROWTH,BRG,12,09627J102,USA,6798,I,2015,12,2015-12-31,702.762,395.885,50.907,,,,80.629,20.918,1.788,381.015,2.622,6.555018285414598,0.11070856853989385,0.010320582740063824,0.11473158764987294,0.008842549821829221,0.002544246843170234,0.5458988960700778,0.5458988960700778
137434,IGO INC,IGOI,19,449593300,USA,3577,I,2000,12,2000-12-31,55.674,6.77,28.005,-11.696,1.683,0.954,30.369,,-15.286,,0.037,4.019513251599097,-0.4176397071951437,0.0302295505981248,0.545479038689514,0.01713546718396379,-0.2745626324675791,0.0006645831088120127,0.0006645831088120127
020019,CVB FINANCIAL CORP,CVBF,14,126600105,USA,6020,A,2009,12,2009-12-31,6739.769,6101.541,391.83,141.489,41.444,9.88,104.48,32.228,65.419,1020.598,585.132,8.815780930321987,0.361097925120588,0.0061491721748920475,0.015502014980038633,0.0014659256125840515,0.009706415754011747,0.23824703784358187,0.23824703784358187
020245,CASCADIAN THERAPEUTICS INC,CASC,14,14740B606,USA,2836,I,2007,12,2007-12-31,36.218,24.169,3.798,-21.139,1.378,0.246,24.186,,-20.34,0.265,0.104,3.5895562328191506,-5.5658241179568195,0.03804737975592246,0.6677894969352255,0.006792202772102269,-0.5615992048152851,0.010188304158153404,0.010188304158153404
016686,BAY VIEW CAPITAL CORP,BVC.1,11,07262L309,USA,6020,I,2001,12,2001-12-31,4014.105,3677.918,409.914,62.469,13.145,16.031,521.388,,-101.17,377.168,,8.297569687459598,0.15239538049444518,0.003274702580027179,0.12988897898784413,0.003993667330575558,-0.025203625714823104,0.0939606711832401,0.0939606711832401
030651,DARLING INGREDIENTS INC,DAR,11,237266101,USA,2070,A,2000,12,2000-12-31,174.505,171.781,242.795,25.776,88.242,31.181,3.509,,-19.189,,109.528,5.161953394527113,0.10616363598920901,0.505670324632532,0.020108306352253517,0.1786825592389903,-0.10996246525887511,0.6276496375462022,0.6276496375462022
038507,NEUROPACE INC,NPCE,14,641288105,USA,3841,A,2022,12,2022-12-31,114.106,79.329,45.52,-40.527,15.902,0.267,77.409,,-47.082,68.353,1.415,4.737127840936822,-0.8903119507908611,0.13936164618863162,0.6783955269661543,0.002339929539200393,-0.41261633919338164,0.6114314759960038,0.6114314759960038
035600,SPRINGWORKS THERAPEUTICS INC,SWTX,14,85205L107,USA,2836,I,2020,12,2020-12-31,576.191,19.133,35.0,-45.975,3.019,0.349,508.484,,-45.574,1.359,1.375,6.356439202951905,-1.3135714285714286,0.005239582013603128,0.8824920902964467,0.0006057019287007259,-0.07909529999600826,0.004744954364091073,0.004744954364091073
015129,LKA GOLD INC,LKAI,19,501882104,USA,1040,A,2009,12,2009-12-31,1.036,1.116,0.237,-1.091,0.668,0.037,0.214,,-1.345,0.109,0.509,0.035367143837291344,-4.60337552742616,0.6447876447876448,0.20656370656370654,0.03571428571428571,-1.2982625482625483,0.5965250965250966,0.5965250965250966
010692,BREEZE-EASTERN CORP,BZC,12,106764103,USA,3537,I,2006,3,2007-03-31,80.471,63.572,73.339,13.696,4.779,1.1,2.127,,3.961,32.75,8.346,4.387896871072252,0.18674920574319256,0.05938785400951895,0.026431882292999958,0.013669520696897018,0.049222701345826445,0.5106932932360726,0.5106932932360726
014934,DEVON ENERGY CORP,DVN,11,25179M103,USA,1311,A,2011,12,2011-12-31,41117.0,19687.0,11454.0,6878.0,24774.0,2340.0,7058.0,278.0,4704.0,5969.0,3811.0,10.624176940269097,0.6004889121704208,0.6025245032468323,0.17165649244837902,0.056910766836101856,0.11440523384488167,0.23785782036627187,0.23785782036627187
183366,HYATT HOTELS CORP,H,11,448579102,USA,7011,A,2018,12,2018-12-31,7643.0,3966.0,4446.0,649.0,3608.0,327.0,719.0,68.0,769.0,1623.0,11.0,8.941545475242885,0.14597390913180386,0.47206594269265995,0.09407300798115924,0.042784247023420124,0.10061494177678922,0.21379039644118802,0.21379039644118802
006089,INTL LEASE FINANCE CORP,AIG1,,459745006,USA,7359,I,2006,12,2006-12-31,42035.528,35460.53,4056.393,3649.247,38475.949,1570.296,157.12,32.0,499.267,26102.595,2757.647,10.646270444451613,0.7884614162092194,0.9143230659738049,0.0037377905661135032,0.037356400043315745,0.01187726249091007,0.6865678480355951,0.6865678480355951
018241,FIRST COMMONWLTH FINL CP/PA,FCF,11,319829107,USA,6020,A,2017,12,2017-12-31,7308.539,6420.412,330.881,171.154,81.339,8.997,107.292,25.089,55.165,87.311,708.073,8.896798669567419,0.5172675372717079,0.011129310522937622,0.01468036224476602,0.0012310257905170925,0.007548020199385951,0.10882941173331634,0.10882941173331634
122674,MOVE INC,MOVE.1,14,62458M207,USA,7370,I,2012,12,2012-12-31,136.869,38.859,199.233,17.073,21.975,11.826,27.122,,5.625,,,4.919024263993518,0.08569363509057235,0.1605549832321417,0.1981602846517473,0.08640378756329045,0.04109769195361988,0.0,0.0
123720,JACKSONVILLE BANCORP INC/FL,JAXB,14,469249205,USA,6020,I,2013,12,2013-12-31,507.289,473.357,24.693,8.817,6.421,0.701,40.325,,-0.96,33.807,2.5,6.229080860915517,0.3570647551937796,0.012657479267242144,0.07949117761276117,0.0013818553132435357,-0.0018924124118599062,0.07157064316395585,0.07157064316395585
010884,CHIQUITA BRANDS INTL INC,CQB.,11,170032106,USA,0100,I,2006,12,2006-12-31,2738.544,1867.717,4499.084,123.701,573.316,87.542,64.915,8.416,-95.934,950.887,77.63,7.915181671284768,0.027494707811634544,0.20935066224972104,0.023704201940885378,0.031966621679257304,-0.035031023784901756,0.3755707412406008,0.3755707412406008
004230,EDWARDS (A G) INC,AGE.1,11,281760108,USA,6211,I,2005,2,2006-02-28,4664.269,2765.02,2750.766,474.884,485.287,103.612,646.054,54.894,238.329,,45.642,8.447686402181894,0.17263700365643606,0.10404352750666823,0.13851130798845435,0.02221398465654532,0.051096752781625586,0.009785456199031402,0.009785456199031402
183826,STATE BANK FINANCIAL CORP,STBZ,14,856190103,USA,6020,I,2014,12,2014-12-31,2882.21,2418.115,153.123,70.716,35.286,3.694,481.158,4.83,30.918,2.771,,7.966312639970097,0.4618248075076899,0.01224268877007574,0.16694064624021152,0.0012816553963798613,0.010727185042033717,0.0009614150252757433,0.0009614150252757433
106093,NW TECH CAPITAL INC,NWTT,19,62948J103,USA,4813,A,2005,12,2005-12-31,0.015,1.166,0.06,-1.234,,0.002,0.001,,-1.047,,0.17,-3.3813947543659757,-20.566666666666666,0.1592073795695251,0.06666666666666667,0.13333333333333333,-19.710255789250056,9.640463848505867,11.333333333333334
061155,ATLAS AIR WORLDWIDE HLDG INC,AAWHQ,19,049164106,USA,4522,I,2013,12,2013-12-31,3718.259,2396.134,1656.9,294.583,2828.965,88.8,339.211,,93.837,1539.139,157.486,8.22101082696329,0.17779165912245762,0.7608305392389287,0.09122844858305998,0.023882144842519038,0.025236811098957874,0.4562955404666539,0.4562955404666539
117145,SPANISH BROADCASTING SYS INC,SBSAA,19,846425833,USA,4832,A,2012,12,2012-12-31,467.418,420.923,139.522,43.141,38.014,5.464,26.66,,-1.281,276.068,3.009,6.147223932274656,0.30920571666117175,0.08132763393793137,0.057036742273511076,0.011689750929574813,-0.0027405876538772575,0.5970608748486366,0.5970608748486366
020823,HEALTHEQUITY INC,HQY,14,42226A107,USA,6324,A,2021,1,2022-01-31,3107.102,1254.527,756.556,177.755,86.985,137.188,225.414,,-44.289,987.309,20.921,8.041445737949775,0.23495286535299434,0.0279955405390618,0.07254798844711245,0.04415304035722033,-0.014254118467948591,0.32449208297635546,0.32449208297635546
017715,CODORUS VALLEY BANCORP,CVLY,14,192025104,USA,6020,I,2017,12,2017-12-31,1709.205,1544.986,81.937,34.693,24.382,2.357,79.524,4.559,12.004,85.31,65.495,7.443783629110782,0.423410669172657,0.014265111557712505,0.046526894082336526,0.0013790036888494945,0.007023148188777824,0.08823107819132288,0.08823107819132288
016477,LEAR CORP,LEARQ,19,521865105,USA,2531,A,2007,12,2007-12-31,7800.4,6682.9,15995.0,1046.5,1392.7,296.9,601.3,,241.5,2344.6,110.0,8.961930293414087,0.06542669584245077,0.17854212604481823,0.07708579047228346,0.038062150658940565,0.030959950771755295,0.3146761704527973,0.3146761704527973
065525,CHARLESTOWNE PREM BEVERAGE,FPWM,19,16077C107,USA,6200,A,2005,1,2006-01-31,0.254,2.806,,-1.193,0.001,0.007,0.181,,-3.246,0.194,0.049,-1.3704210119636004,0.11070856853989385,0.003937007874015748,0.7125984251968503,0.027559055118110236,-12.779527559055119,0.9566929133858267,0.9566929133858267
003515,INTELLIGENT COMM ENTR -OLD,ICMC.1,19,45899A932,USA,7372,I,2001,12,2001-12-31,24.637,16.806,4.342,-26.961,7.197,1.782,0.268,,-30.942,2.255,7.199,3.2042493780060375,-6.209350529709812,0.2921216057149815,0.010877947802086294,0.07233023501237976,-1.2559158988513213,0.38373178552583515,0.38373178552583515
178865,RUBICON TECHNOLOGY INC,RBCN,19,78112T206,USA,3674,A,2011,12,2011-12-31,259.952,31.721,134.0,64.559,120.931,9.724,55.007,,38.059,,,5.560496998587395,0.48178358208955224,0.4652051147904228,0.21160445005231734,0.03740690589031821,0.14640779836277465,0.0,0.0
136864,MERCANTILE BANCORP INC/IL,MBCRQ,19,58734P105,USA,6020,I,2004,12,2004-12-31,1040.553,951.133,57.509,19.489,16.059,1.587,39.719,1.453,8.318,39.544,31.599,6.9475075815859375,0.33888608739501647,0.015433139878506908,0.03817104943236913,0.0015251505689763036,0.007993826359637614,0.06837037613653509,0.06837037613653509
004462,NEWMARKET CORP,NEU,11,651587107,USA,2860,A,2013,12,2013-12-31,1327.274,754.826,2280.355,394.039,285.036,42.194,238.703,50.357,264.742,349.467,,7.190882493801707,0.1727972179770255,0.21475294475745024,0.17984455357371576,0.03178996951646759,0.19946295941908004,0.2632968023181348,0.2632968023181348
009317,SEI INVESTMENTS CO,SEIC,14,784117103,USA,6282,A,2021,12,2021-12-31,2354.702,493.939,1918.309,646.964,212.483,92.309,831.758,107.84,546.593,67.639,11.328,7.7641694591656165,0.33725744913879885,0.09023774558309289,0.3532328082279626,0.03920198819213641,0.23212831177788099,0.03353587842538036,0.03353587842538036
060979,WABTEC CORP,WAB,11,929740108,USA,3743,A,2002,12,2002-12-31,588.865,389.603,696.195,73.047,148.592,25.513,19.21,1.808,-45.479,194.318,0.833,6.378196955343434,0.10492318962359683,0.25233627401866304,0.03262207806543096,0.04332571981693597,-0.07723162354699294,0.33140193422940745,0.33140193422940745
165728,EVER-GLORY INTL GROUP INC,EVKG,19,299766204,USA,2300,A,2015,12,2015-12-31,228.719,149.929,421.389,25.301,21.906,8.495,22.702,,13.569,,44.841,5.432494175846402,0.0600419090199317,0.09577691402987945,0.09925716709149657,0.03714164542517237,0.05932607260437481,0.19605279841202525,0.19605279841202525
124358,INTERNAP CORP,INAPQ,19,45885A409,USA,7374,I,2015,12,2015-12-31,555.555,441.119,318.293,69.712,328.7,92.655,17.772,,-48.443,365.693,9.877,6.319967614079518,0.21901832588212747,0.5916605916605917,0.03198963198963199,0.1667791667791668,-0.0871974871974872,0.6760266760266761,0.6760266760266761
029155,CARS.COM INC,CARS,11,14575E105,USA,7370,A,2020,12,2020-12-31,1075.712,735.536,547.503,141.958,57.323,113.276,67.719,,-817.12,606.935,10.241,6.980738046902371,0.2592825975382783,0.053288426642075205,0.06295272340552117,0.10530327820085673,-0.7596085197524988,0.573737208472156,0.573737208472156
166563,DELEK US HOLDINGS INC,DK,11,24665A103,USA,2911,A,2023,12,2023-12-31,7171.8,6212.1,16917.4,666.8,2993.4,353.1,822.2,60.3,19.8,2666.5,323.4,8.87791194811199,0.03941504013619113,0.4173847569647787,0.11464346468111214,0.049234501798711625,0.0027608131849744836,0.4168967344320812,0.4168967344320812
025924,NAVIDEA BIOPHARMACEUTICALS,NAVBQ,19,63937X202,USA,2835,A,2001,12,2001-12-31,11.329,4.425,7.584,0.932,0.669,0.399,4.288,,0.015,0.02,0.175,2.4273658098913518,0.1228902953586498,0.05905199046694325,0.37849766087033276,0.03521934857445494,0.0013240356606937945,0.017212463589019327,0.017212463589019327
164432,NCI INC,NCIT,14,62886K104,USA,7373,I,2013,12,2013-12-31,127.394,45.587,332.325,19.544,9.752,6.298,0.05,,7.738,1.0,,4.847284646267641,0.05880989994734071,0.07654991600860324,0.0004049900629985716,0.04943717914501468,0.06074069422421778,0.007849663249446599,0.007849663249446599
021082,MABVAX THERAPEUTICS HLDGS,MBVXQ,19,55414P702,USA,2836,I,2012,12,2012-12-31,1.104,1.015,1.357,-2.942,0.052,0.057,0.421,,-3.033,,,0.09893994785490365,-2.1680176860722185,0.04710144927536231,0.3813405797101449,0.051630434782608696,-2.747282608695652,0.0,0.0
